date,manner_of_death,armed,age,gender,race,city,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,state
2015-04-04,shot,gun,17,Male,Black,Zion,False,attack,Foot,False,-87.845,42.452,Illinois
2015-04-04,shot,gun,31,Male,Black,Orange,False,attack,Not fleeing,True,-117.852,33.836,California
2015-04-04,shot,gun,34,Male,White,Edgewood,True,attack,Car,False,-106.193,35.056,New Mexico
2015-04-04,shot and Tasered,unarmed,50,Male,Black,North Charleston,False,other,Foot,False,-80.014,32.899,South Carolina
2015-04-05,shot,knife,51,Male,White,Phoenix,True,other,Not fleeing,False,-112.144,33.655,Arizona
2015-04-05,shot,gun,56,Male,White,Tehachapi,False,attack,Not fleeing,False,-118.414,35.127,California
2015-04-06,shot,gun,23,Male,White,Indianapolis,True,attack,Not fleeing,False,-86.273,39.681,Indiana
2015-04-06,shot,gun,25,Male,Black,Harvey,False,attack,Foot,False,-90.048,29.877,Louisiana
2015-04-06,shot,gun,31,Male,White,Jefferson County,False,attack,Car,False,-112.049,43.642,Idaho
2015-04-07,shot,gun,32,Male,White,Pottawatomie County,False,attack,Car,False,-97.057,35.339,Oklahoma
2015-04-08,shot,gun,60,Male,White,San Antonio,False,attack,Car,False,-98.427,29.489,Texas
2015-04-08,shot,Unknown,42,Male,Black,Valdosta,False,attack,Car,False,-83.333,30.845,Georgia
2015-04-08,shot,gun,39,Male,Hispanic,Los Angeles,False,attack,Foot,False,-118.212,34.041,California
2015-04-08,shot,knife,28,Male,Asian,Sunnyvale,True,other,Not fleeing,False,-121.995,37.404,California
2015-04-09,shot,sword,22,Male,White,Navarre,False,attack,Not fleeing,False,-86.835,30.413,Florida
2015-04-09,shot,gun,29,Male,Black,Monon,False,attack,Car,False,-86.879,40.879,Indiana
2015-04-09,shot,gun,31,Male,White,Straban Township,True,attack,Not fleeing,False,-77.158,39.859,Pennsylvania
2015-04-09,shot,gun,28,Male,White,Boiling Springs,False,attack,Not fleeing,False,-82.006,35.023,South Carolina
2015-04-09,shot and Tasered,Unknown,54,Male,Unknown,Kellyville,False,attack,Other,False,-96.277,35.954,Oklahoma
2015-04-10,shot,knife,21,Male,Hispanic,Corning,False,attack,Not fleeing,False,-122.202,39.935,California
2015-04-10,shot,gun,38,Male,White,Topeka,False,attack,Car,False,-95.762,39.054,Kansas
2015-04-11,shot,gun,66,Male,White,Sand Springs,True,attack,Not fleeing,True,-96.134,36.092,Oklahoma
2015-04-12,shot,gun,36,Male,Black,Indianapolis,False,attack,Foot,True,-86.109,39.813,Indiana
2015-04-12,shot,machete,83,Male,White,Oklahoma City,True,other,Not fleeing,False,-97.34,35.404,Oklahoma
2015-04-12,shot,gun,32,Male,White,Salemburg,True,attack,Car,False,-78.491,35.064,North Carolina
2015-04-13,shot,gun,27,Male,Hispanic,Alton,False,attack,Not fleeing,False,-90.135,38.892,Illinois
2015-04-14,shot,undetermined,26,Male,Black,DeSoto,False,other,Foot,False,-96.823,32.662,Texas
2015-04-14,shot,machete,31,Male,White,Jonesboro,True,attack,Not fleeing,False,-90.718,35.834,Arkansas
2015-04-15,shot,gun,22,Male,Black,Miami,False,other,Foot,False,-80.212,25.844,Florida
2015-04-15,shot,knife,41,Male,Black,Spartanburg,False,attack,Not fleeing,False,-81.912,34.904,South Carolina
2015-04-15,shot,unarmed,41,Male,Black,Houston,False,other,Car,False,-95.173,29.806,Texas
2015-04-15,shot,toy weapon,51,Male,White,Columbia,False,attack,Car,True,-92.326,38.948,Missouri
2015-04-15,shot,gun,72,Male,White,Cañon City,True,attack,Not fleeing,False,-105.192,38.446,Colorado
2015-04-15,shot,toy weapon,52,Male,Hispanic,Montclair,True,attack,Not fleeing,False,-117.721,34.051,California
2015-04-16,shot,knife,47,Male,Hispanic,Shafter,False,other,Not fleeing,False,-119.281,35.5,California
2015-04-17,shot,gun,18,Male,Black,Chicago,False,attack,Foot,False,-87.572,41.761,Illinois
2015-04-17,shot,gun,29,Male,Hispanic,Hemet,False,attack,Not fleeing,False,-116.954,33.744,California
2015-04-17,shot,knife,23,Male,Black,Jennings,True,other,Not fleeing,True,-90.244,38.724,Missouri
2015-04-18,shot,gun,43,Male,Hispanic,Phoenix,True,attack,Not fleeing,False,-112.039,33.48,Arizona
2015-04-18,shot,gun,45,Male,White,Panama City,False,attack,Not fleeing,False,-85.702,30.171,Florida
2015-04-19,shot,gun,40,Male,White,Wilmore,True,attack,Not fleeing,False,-84.66,37.868,Kentucky
2015-04-19,shot,knife,44,Male,White,Sidney,False,attack,Not fleeing,False,-102.983,41.122,Nebraska
2015-04-20,shot,gun,25,Male,Hispanic,Mission,False,other,Not fleeing,False,-98.35,26.282,Texas
2015-04-21,shot,unarmed,37,Male,Native American,Lakewood,True,other,Foot,False,-122.485,47.16,Washington
2015-04-21,shot,knife,59,Male,White,Irmo,True,other,Not fleeing,False,-81.2,34.073,South Carolina
2015-04-21,shot,knife,35,Male,Hispanic,Los Angeles,True,other,Not fleeing,False,-118.205,34.072,California
2015-04-21,shot,Unknown,35,Male,Black,Trenton,False,attack,Not fleeing,False,-74.252,40.713,New Jersey
2015-04-22,shot,unarmed,18,Male,Black,Portsmouth,False,other,Not fleeing,False,-76.34,36.83,Virginia
2015-04-22,shot,knife,51,Male,Hispanic,Bisbee,False,other,Not fleeing,False,-109.917,31.401,Arizona
2015-04-22,shot,gun,30,Male,White,Queens,True,attack,Foot,False,-73.794,40.71,New York
2015-04-22,shot,gun,31,Male,Black,Fort Worth,False,attack,Foot,False,-97.304,32.769,Texas
2015-04-22,shot,gun,39,Male,Asian,Eldorado Springs,False,attack,Not fleeing,False,-105.257,39.938,Colorado
2015-04-23,shot,toy weapon,26,Male,White,Sylmar,True,attack,Not fleeing,False,-118.438,34.323,California
2015-04-23,shot,gun,51,Male,White,Rufe,False,attack,Not fleeing,False,-95.157,34.133,Oklahoma
2015-04-23,shot,unarmed,19,Male,Hispanic,Long Beach,False,other,Not fleeing,False,-118.174,33.781,California
2015-04-24,shot,Unknown,46,Female,White,Windsor,False,attack,Car,False,-122.792,38.375,California
2015-04-24,shot,gun,49,Male,White,Eugene,False,attack,Not fleeing,False,-122.997,44.914,Oregon
2015-04-24,shot,gun,63,Male,White,Miami,False,attack,Car,False,-94.887,36.897,Oklahoma
2015-04-24,shot,gun,20,Male,Black,Trinidad,False,attack,Foot,True,-104.493,37.176,Colorado
2015-04-25,shot,machete,25,Male,White,Victoria,True,other,Not fleeing,True,-97.001,28.878,Texas
2015-04-25,shot,unarmed,24,Male,Black,New York,True,attack,Foot,False,-73.982,40.725,New York
2015-04-25,shot,knife,58,Male,White,Clermont,True,other,Not fleeing,False,-81.812,28.567,Florida
2015-04-26,shot,unarmed,29,Male,White,Bunch,False,attack,Not fleeing,False,-94.772,35.745,Oklahoma
2015-04-26,shot,gun,76,Male,White,Kings County,False,attack,Not fleeing,False,-119.601,36.211,California
2015-04-26,shot,gun,45,Male,White,Fountain Valley,False,attack,Not fleeing,False,-117.956,33.696,California
2015-04-27,shot,hammer,20,Male,Black,Detroit,False,other,Not fleeing,False,-83.236,42.366,Michigan
2015-04-28,shot,gun,58,Male,White,Mansfield,False,attack,Not fleeing,False,-82.516,40.739,Ohio
2015-04-28,shot,gun,21,Male,Black,New Orleans,False,attack,Not fleeing,True,-89.966,30.019,Louisiana
2015-04-28,shot,gun,27,Male,White,Marion,True,attack,Not fleeing,False,-88.941,37.731,Illinois
2015-04-29,shot,knife,26,Male,White,Chickasha,False,other,Foot,False,-97.949,35.04,Oklahoma
2015-04-29,shot,gun,33,Male,Hispanic,Mesa,True,attack,Not fleeing,False,-111.8,33.39,Arizona
2015-04-29,shot,gun,27,Male,Hispanic,Elk Grove,False,attack,Not fleeing,False,-121.492,38.37,California
2015-04-29,shot,gun,25,Female,Black,Atlanta,False,attack,Not fleeing,False,-84.39,33.752,Georgia
2015-04-29,shot,gun,53,Male,Black,Emporia,True,attack,Not fleeing,False,-77.502,36.611,Virginia
2015-04-29,shot,gun,53,Male,White,Nashville,True,attack,Not fleeing,False,-86.779,36.054,Tennessee
2015-04-30,shot,unarmed,42,Male,Other,San Diego,True,other,Not fleeing,True,-117.206,32.754,California
2015-04-30,shot and Tasered,metal object,22,Male,Hispanic,El Paso,False,other,Not fleeing,False,-106.342,31.694,Texas
2015-05-02,shot,gun,52,Male,White,Smyrna,False,attack,Not fleeing,True,-75.603,39.28,Delaware
2015-05-03,shot,gun,36,Male,White,Roosevelt,True,attack,Not fleeing,True,-109.996,40.306,Utah
2015-05-03,shot,gun,30,Male,Black,Garland,False,attack,Not fleeing,False,-96.642,32.958,Texas
2015-05-03,shot,gun,34,Male,Other,Garland,False,attack,Not fleeing,False,-96.642,32.958,Texas
2015-05-03,shot,gun,44,Male,Hispanic,Albuquerque,False,attack,Not fleeing,False,-106.687,35.052,New Mexico
2015-05-03,shot,gun,53,Male,White,Chavies,False,attack,Not fleeing,False,-83.245,37.38,Kentucky
2015-05-04,shot,toy weapon,36,Male,White,Kennewick,True,attack,Not fleeing,False,-119.168,46.202,Washington
2015-05-05,shot,unarmed,29,Male,Black,Venice,False,attack,Not fleeing,True,-118.472,33.988,California
2015-05-05,shot,knife,32,Male,Asian,South El Monte,False,attack,Not fleeing,False,-118.044,34.054,California
2015-05-05,shot,gun,46,Male,White,Pulaski,True,attack,Not fleeing,False,-80.746,37.058,Virginia
2015-05-06,shot,gun,18,Male,White,Wake Forest,False,attack,Car,False,-78.526,35.951,North Carolina
2015-05-07,shot,knife,72,Male,Unknown,Lawrenceville,True,other,Not fleeing,False,-84.087,33.933,Georgia
2015-05-07,shot,knife,38,Male,White,Beacon,False,other,Car,False,-73.98,41.518,New York
2015-05-07,shot,Unknown,21,Male,Black,Cerritos,False,attack,Car,False,-118.05,33.874,California
2015-05-08,shot,sword,35,Male,White,Kearny,False,attack,Not fleeing,False,-110.923,33.079,Arizona
2015-05-08,shot,gun,58,Male,White,Constantia,True,attack,Not fleeing,False,-76.008,43.266,New York
2015-05-08,shot,gun,48,Male,Black,Harvey,False,attack,Not fleeing,False,-90.072,29.86,Louisiana
2015-05-08,shot,Unknown,31,Male,Black,Fridley,False,attack,Car,False,-93.266,45.07,Minnesota
2015-05-10,shot,gun,47,Male,White,Tacoma,False,attack,Not fleeing,False,-122.489,47.229,Washington
2015-05-10,shot,Unknown,34,Male,Black,Landover,False,other,Car,False,-76.875,38.902,Maryland
2015-05-11,shot,Unknown,30,Male,Black,Fort Worth,False,attack,Car,False,-97.395,32.661,Texas
2015-05-11,shot,knife,28,Male,White,St. Augustine,True,other,Not fleeing,False,-81.481,29.973,Florida
2015-05-12,shot,gun,28,Male,Black,Jacksonville,False,other,Foot,False,-81.739,30.213,Florida
2015-05-12,shot,knife,40,Male,White,Rancho Santa Margarita,True,other,Not fleeing,False,-117.613,33.655,California
2015-05-12,shot and Tasered,gun,46,Male,Asian,Honolulu,False,attack,Not fleeing,False,-157.862,21.31,Hawaii
2015-05-14,shot,gun,37,Male,White,Portage,True,attack,Car,False,-85.641,42.229,Michigan
2015-05-14,shot,gun,53,Male,White,St. Augustine,True,attack,Not fleeing,False,-81.278,29.85,Florida
2015-05-15,shot,gun,41,Male,White,Rockford,True,attack,Not fleeing,False,-89.069,42.25,Illinois
2015-05-15,shot,toy weapon,42,Male,White,Sacramento,True,attack,Not fleeing,False,-121.434,38.552,California
2015-05-16,shot,gun,45,Male,Black,Harvey,False,attack,Foot,False,-87.634,41.603,Illinois
2015-05-17,shot,gun,34,Male,White,San Diego,True,attack,Foot,True,-117.154,32.802,California
2015-05-17,shot,gun,18,Male,White,St. Petersburg,True,attack,Not fleeing,False,-82.659,27.82,Florida
2015-05-17,shot,sword,27,Male,White,Ruidoso,False,other,Not fleeing,False,-105.673,33.357,New Mexico
2015-05-19,shot,unarmed,54,Male,Hispanic,Arlington,False,attack,Not fleeing,False,-77.105,38.873,Virginia
2015-05-19,shot,gun,35,Male,White,Cabot,False,attack,Not fleeing,False,-92.008,34.967,Arkansas
2015-05-19,shot,gun,17,Male,White,Grand Junction,False,attack,Other,False,-108.556,39.074,Colorado
2015-05-20,shot,gun,29,Male,Black,Lancaster,False,attack,Not fleeing,False,-76.3,40.042,Pennsylvania
2015-05-20,shot,gun,38,Male,Black,Owensboro,False,attack,Not fleeing,False,-87.123,37.724,Kentucky
2015-05-20,shot,gun,26,Male,Black,Omaha,False,attack,Not fleeing,False,-95.957,41.324,Nebraska
2015-05-20,shot and Tasered,knife,52,Male,White,Green,False,other,Not fleeing,False,-81.429,40.965,Ohio
2015-05-20,shot and Tasered,knife,39,Female,White,Gillette,False,other,Car,False,-105.45,44.302,Wyoming
2015-05-21,shot,gun,22,Male,Hispanic,El Paso,True,undetermined,Not fleeing,False,-106.423,31.904,Texas
2015-05-21,shot,knife,29,Male,Black,Ft. Lauderdale,False,attack,Not fleeing,False,-80.184,26.107,Florida
2015-05-21,shot,knife,43,Male,White,North Charleston,False,attack,Not fleeing,False,-80.078,32.858,South Carolina
2015-05-21,shot,knife,24,Male,Hispanic,Hackensack,True,other,Not fleeing,False,-74.041,40.901,New Jersey
2015-05-21,shot,gun,32,Male,Black,Charleston,False,attack,Not fleeing,False,-79.938,32.778,South Carolina
2015-05-22,shot,toy weapon,40,Male,White,Somerset,False,attack,Not fleeing,False,-79.075,40.033,Pennsylvania
2015-05-23,shot,gun,47,Male,White,Sedalia,False,attack,Not fleeing,False,-93.515,38.658,Missouri
2015-05-23,shot,gun,40,Male,White,Eagar,False,attack,Car,False,-109.33,34.094,Arizona
2015-05-23,shot,gun,25,Male,Black,Detroit,True,attack,Not fleeing,False,-83.187,42.386,Michigan
2015-05-25,shot,gun,31,Female,White,Austin,True,attack,Not fleeing,False,-97.721,30.332,Texas
2015-05-25,shot,knife,36,Male,Black,Huntsville,True,attack,Not fleeing,False,-86.564,34.614,Alabama
2015-05-26,shot,gun,51,Male,Black,Queens,False,attack,Not fleeing,False,-73.889,40.657,New York
2015-05-26,shot,undetermined,24,Male,White,Bossier City,False,attack,Not fleeing,False,-93.708,32.517,Louisiana
2015-05-26,shot,gun,62,Male,White,Snohomish,True,attack,Not fleeing,False,-122.014,47.838,Washington
2015-05-27,shot,knife,39,Male,White,Ideal Beach,False,attack,Not fleeing,False,-74.113,40.444,New Jersey
2015-05-27,shot,toy weapon,24,Male,White,Edmond,True,attack,Not fleeing,False,-97.455,35.634,Oklahoma
2015-05-27,shot,knife,57,Male,White,Rockville,True,attack,Not fleeing,False,-83.206,33.344,Georgia
2015-05-27,shot and Tasered,unarmed,20,Male,Other,Long Beach,False,other,Not fleeing,False,-118.139,33.785,California
2015-05-27,shot and Tasered,screwdriver,33,Male,White,Alpine,True,other,Not fleeing,False,-116.699,32.751,California
2015-05-28,shot,gun,60,Male,White,Lancaster,False,attack,Not fleeing,False,-80.797,34.794,South Carolina
2015-05-28,shot,gun,32,Male,Black,Northglenn,False,attack,Not fleeing,False,-104.976,39.894,Colorado
2015-05-28,shot,gun,40,Male,Black,Carrollton,False,attack,Not fleeing,False,-85.049,33.59,Georgia
2015-05-28,shot and Tasered,lawn mower blade,18,Male,White,Trenton,False,attack,Not fleeing,False,-83.216,42.14,Michigan
2015-05-29,shot,knife,36,Male,Black,Lyndhurst,False,other,Not fleeing,False,-74.125,40.812,New Jersey
2015-05-29,shot,gun,35,Male,White,Okmulgee County,False,attack,Not fleeing,False,-95.891,35.842,Oklahoma
2015-05-29,shot,gun,55,Male,White,Wilderville,False,attack,Not fleeing,False,-123.446,42.36,Oregon
2015-05-30,shot,unarmed,19,Male,White,Cottonwood,False,attack,Foot,False,-111.986,34.69,Arizona
2015-05-30,shot,toy weapon,39,Male,Hispanic,Nashville,False,attack,Not fleeing,False,-86.709,36.126,Tennessee
2015-05-31,shot,gun,40,Male,Unknown,Medford,True,attack,Not fleeing,False,-122.832,42.311,Oregon
2015-05-31,shot,toy weapon,47,Male,White,Palestine,False,attack,Not fleeing,True,-95.616,31.734,Texas
2015-06-01,shot,gun,23,Male,White,Greece,True,attack,Other,False,-77.694,43.208,New York
2015-06-02,shot,knife,26,Male,Black,Roslindale,False,other,Not fleeing,False,-71.14,42.276,Massachusetts
2015-06-02,shot,knife,26,Male,White,Azle,True,attack,Not fleeing,False,-97.517,32.869,Texas
2015-06-03,shot,gun,18,Male,Hispanic,Ellis County,True,attack,Car,False,-96.864,32.301,Texas
2015-06-03,shot,knife,33,Male,Hispanic,Fuqua,False,other,Car,False,-95.214,29.619,Texas
2015-06-03,shot,gun,56,Male,White,Byram,True,attack,Not fleeing,False,-74.741,40.953,New Jersey
2015-06-03,shot,gun,46,Male,Hispanic,Delano,False,attack,Car,False,-119.223,35.787,California
2015-06-03,shot and Tasered,unarmed,36,Male,Hispanic,Los Lunas,False,attack,Not fleeing,False,-106.756,34.751,New Mexico
2015-06-05,shot,gun,50,Male,Hispanic,Santa Maria,False,attack,Not fleeing,False,-120.439,34.97,California
2015-06-05,shot,vehicle,45,Female,White,Morgantown,False,other,Car,False,-79.907,39.623,West Virginia
2015-06-06,shot,gun,53,Male,White,North Port,False,attack,Not fleeing,False,-82.25,27.059,Florida
2015-06-06,shot,gun,45,Male,Hispanic,Watsonsville,False,attack,Foot,False,-121.751,36.905,California
2015-06-06,shot,box cutter,42,Male,White,Midland,True,other,Not fleeing,False,-102.139,32.009,Texas
2015-06-06,shot,gun,27,Male,Hispanic,Strasburg,False,attack,Car,False,-104.326,39.734,Colorado
2015-06-06,shot and Tasered,gun,30,Male,Black,Oakland,False,attack,Not fleeing,True,-122.243,37.809,California
2015-06-07,shot,gun,36,Male,White,Melbourne,False,attack,Not fleeing,False,-80.606,28.084,Florida
2015-06-07,shot,gun,58,Male,White,Woodland,True,attack,Not fleeing,False,-122.75,45.903,Washington
2015-06-08,shot,gun,54,Male,Unknown,Beech Grove,True,attack,Not fleeing,False,-86.086,39.722,Indiana
2015-06-08,shot,knife,30,Male,Hispanic,Anaheim,True,other,Not fleeing,True,-117.922,33.847,California
2015-06-08,shot,gun,69,Male,White,Sun City,True,attack,Not fleeing,False,-112.257,33.631,Arizona
2015-06-09,shot,unarmed,30,Male,White,Findlay,False,attack,Not fleeing,False,-83.662,41.037,Ohio
2015-06-09,shot,gun,45,Male,White,Tomball,False,attack,Car,False,-95.617,30.031,Texas
2015-06-09,shot,gun,22,Male,Black,Cincinnati,False,attack,Not fleeing,False,-84.546,39.164,Ohio
2015-06-09,shot,unarmed,28,Male,White,Des Moines,False,other,Car,False,-93.698,41.623,Iowa
2015-06-10,shot,gun,19,Male,Black,Bronx,False,attack,Not fleeing,False,-73.896,40.856,New York
2015-06-11,shot,gun,40,Male,Black,Pompano Beach,False,attack,Not fleeing,False,-80.105,26.276,Florida
2015-06-11,shot,gun,86,Male,Unknown,Columbia,True,attack,Not fleeing,False,-86.943,35.633,Tennessee
2015-06-11,shot,undetermined,46,Male,Black,Miami,False,other,Not fleeing,False,-80.2,25.787,Florida
2015-06-11,shot,gun,28,Male,Hispanic,Bexar County,True,attack,Not fleeing,False,-98.355,29.523,Texas
2015-06-11,shot,knife,22,Male,Hispanic,Hackensack,True,other,Not fleeing,False,-74.04,40.907,New Jersey
2015-06-12,shot,toy weapon,17,Female,White,Kokomo,True,attack,Not fleeing,False,-86.165,40.469,Indiana
2015-06-13,shot,gun,46,Male,White,Fort Wayne,False,attack,Not fleeing,False,-85.156,41.098,Indiana
2015-06-13,shot,flagpole,35,Male,Black,Louisville,False,other,Not fleeing,False,-85.76,38.235,Kentucky
2015-06-13,shot,guns and explosives,35,Male,White,Hutchins,True,attack,Not fleeing,False,-96.708,32.648,Texas
2015-06-14,shot,Unknown,28,Male,Hispanic,Stockton,False,attack,Car,False,-121.343,37.977,California
2015-06-14,shot,gun,15,Male,White,Cocoa,True,attack,Not fleeing,False,-80.792,28.36,Florida
2015-06-15,shot,unarmed,22,Male,Black,South Lake Tahoe,False,other,Foot,False,-119.951,38.951,California
2015-06-16,shot,gun,28,Male,Hispanic,Visalia,False,attack,Not fleeing,False,-119.313,36.305,California
2015-06-16,shot,gun,31,Male,Native American,Wood Lake,False,attack,Not fleeing,False,-98.863,47.937,North Dakota
2015-06-17,shot,gun,40,Female,White,Clanton,False,attack,Car,False,-86.625,32.886,Alabama
2015-06-17,shot,gun,48,Male,White,Hobbs,True,attack,Not fleeing,False,-103.135,32.732,New Mexico
2015-06-18,shot,knife,58,Male,White,Coney Island,False,attack,Foot,False,-73.968,40.576,New York
2015-06-19,shot,knife,44,Male,Hispanic,Boston,True,other,Foot,False,-71.101,42.351,Massachusetts
2015-06-19,shot,gun,21,Male,Black,Cincinnati,True,attack,Not fleeing,False,-84.394,39.156,Ohio
2015-06-19,shot,gun,50,Male,Hispanic,Greeley,False,attack,Not fleeing,False,-104.704,40.427,Colorado
2015-06-20,shot,gun,23,Male,Black,Chicago,False,attack,Foot,False,-87.573,41.766,Illinois
2015-06-21,shot,unarmed,24,Male,Hispanic,Azusa,True,other,Not fleeing,False,-117.9,34.129,California
2015-06-21,shot,cordless drill,49,Male,White,Houston,True,other,Not fleeing,False,-95.442,30.03,Texas
2015-06-22,shot,gun,60,Male,White,Ronda,False,attack,Foot,False,-80.887,36.229,North Carolina
2015-06-22,shot,gun,35,Male,Hispanic,Citrus Heights,False,attack,Not fleeing,False,-121.29,38.677,California
2015-06-22,shot,gun,29,Male,White,Augusta,True,attack,Not fleeing,False,-82.02,33.415,Georgia
